Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,JobLevel,JobSatisfaction,WorkLifeBalance,MonthlyIncome,YearsAtCompany,OverTime,RemoteWork,StockOptions,Attrition,AttritionBinary
31,25–34,Male,Married,Sales & Marketing,Sales Executive,1,4,3,12161,3,Yes,Remote,0,No,0
35,35–44,Female,Married,Product & Design,Product Manager,3,1,3,9711,2,No,Hybrid,0,Yes,1
28,25–34,Female,Married,People & HR,HR Specialist,2,1,2,2600,1,No,Remote,2,No,0
34,25–34,Male,Single,Engineering,DevOps,5,3,3,14817,2,No,Hybrid,2,No,0
32,25–34,Female,Single,Finance & Legal,Finance Manager,2,1,3,17319,2,Yes,On-site,1,Yes,1
25,25–34,Non-binary,Single,Engineering,Engineering Manager,1,3,3,11641,1,Yes,Remote,1,No,0
36,35–44,Female,Single,Engineering,Software Engineer,1,3,3,13590,2,No,Hybrid,1,No,0
31,25–34,Female,Single,Engineering,Software Engineer,4,2,1,10355,6,No,Hybrid,0,No,0
29,25–34,Female,Married,Sales & Marketing,Account Manager,3,4,3,8995,0,No,Hybrid,3,No,0
39,35–44,Male,Married,Product & Design,UX Designer,3,4,3,4730,0,No,Hybrid,0,Yes,1
30,25–34,Female,Married,Sales & Marketing,Marketing Specialist,1,3,2,7092,0,No,Remote,2,No,0
24,Under 25,Male,Single,Finance & Legal,Legal Counsel,5,4,3,2000,3,No,Remote,1,Yes,1
27,25–34,Male,Divorced,Finance & Legal,Legal Counsel,4,3,2,2000,0,No,On-site,1,No,0
35,35–44,Non-binary,Single,People & HR,HR Manager,1,3,4,6406,0,No,Hybrid,2,No,0
24,Under 25,Non-binary,Married,People & HR,HR Specialist,2,4,3,5775,1,No,Remote,3,No,0
28,25–34,Male,Married,Product & Design,UX Designer,2,4,3,2000,4,No,Remote,1,No,0
29,25–34,Non-binary,Single,Engineering,Senior Engineer,4,3,4,9701,0,No,Remote,1,Yes,1
39,35–44,Male,Married,People & HR,HR Manager,2,4,4,5971,3,No,Hybrid,2,No,0
23,Under 25,Male,Single,Finance & Legal,Finance Manager,2,4,3,12420,3,No,Remote,3,No,0
31,25–34,Male,Single,Engineering,Software Engineer,4,3,3,10635,4,No,Hybrid,2,No,0
33,25–34,Male,Divorced,Finance & Legal,Financial Analyst,2,2,3,14824,0,No,Hybrid,0,No,0
26,25–34,Non-binary,Divorced,Sales & Marketing,Account Manager,3,3,3,7954,0,No,On-site,2,No,0
42,35–44,Female,Single,Product & Design,Product Manager,1,2,3,13330,0,Yes,Remote,2,No,0
30,25–34,Male,Divorced,Product & Design,Product Manager,3,4,1,9521,2,No,On-site,2,No,0
40,35–44,Male,Married,Finance & Legal,Financial Analyst,4,3,3,8963,10,No,Hybrid,1,Yes,1
34,25–34,Male,Single,Engineering,Senior Engineer,2,2,4,15045,6,No,Hybrid,0,No,0
25,25–34,Female,Divorced,Engineering,Engineering Manager,1,2,2,18619,6,No,Hybrid,0,No,0
29,25–34,Male,Divorced,Sales & Marketing,Marketing Specialist,1,3,3,8524,0,Yes,Hybrid,3,No,0
36,35–44,Male,Married,Sales & Marketing,Marketing Specialist,5,2,3,7182,0,No,Hybrid,1,Yes,1
24,Under 25,Male,Single,Product & Design,Product Manager,3,4,2,10401,1,No,Hybrid,0,No,0
27,25–34,Male,Married,Sales & Marketing,Account Manager,3,2,3,8512,2,No,Remote,0,Yes,1
30,25–34,Female,Married,Engineering,DevOps,2,2,4,13581,4,No,Hybrid,1,Yes,1
23,Under 25,Male,Divorced,Finance & Legal,Legal Counsel,2,3,4,9042,0,No,Hybrid,2,No,0
50,45+,Female,Single,Product & Design,Product Analyst,3,3,3,18192,3,Yes,Hybrid,2,No,0
43,35–44,Female,Single,Engineering,Engineering Manager,4,4,1,15365,0,No,Remote,2,No,0
47,45+,Male,Single,Finance & Legal,Finance Manager,3,4,4,11348,0,No,Remote,0,No,0
34,25–34,Female,Divorced,Engineering,DevOps,3,4,3,4844,2,Yes,Hybrid,0,No,0
28,25–34,Non-binary,Divorced,People & HR,HR Specialist,1,4,1,12328,0,Yes,Hybrid,1,No,0
31,25–34,Male,Married,Product & Design,Product Manager,2,1,3,6958,0,Yes,Hybrid,3,No,0
34,25–34,Male,Married,Engineering,Data Scientist,1,4,3,13991,0,No,Remote,0,Yes,1
22,Under 25,Male,Divorced,Sales & Marketing,Account Manager,1,3,3,8921,4,Yes,Remote,1,No,0
28,25–34,Male,Married,Product & Design,Product Analyst,1,4,2,13860,3,Yes,Remote,2,No,0
44,35–44,Male,Married,Engineering,Engineering Manager,2,1,3,9874,2,No,Remote,0,Yes,1
36,35–44,Male,Single,Product & Design,Product Manager,4,1,1,3879,0,No,Remote,1,No,0
27,25–34,Female,Single,Sales & Marketing,Marketing Specialist,1,1,2,11121,5,Yes,Hybrid,3,Yes,1
25,25–34,Male,Single,Finance & Legal,Finance Manager,1,3,4,22913,2,No,Remote,2,No,0
22,Under 25,Non-binary,Single,Sales & Marketing,Marketing Specialist,3,4,3,8233,0,No,Hybrid,0,No,0
25,25–34,Female,Single,People & HR,HR Manager,1,3,2,2000,5,Yes,Hybrid,1,Yes,1
22,Under 25,Female,Single,Sales & Marketing,Marketing Specialist,2,4,3,8690,17,No,On-site,1,No,0
35,35–44,Male,Single,Engineering,Senior Engineer,3,2,4,8677,0,No,Remote,2,Yes,1
30,25–34,Male,Divorced,Finance & Legal,Financial Analyst,1,3,3,8352,0,Yes,Remote,1,Yes,1
39,35–44,Male,Single,People & HR,HR Manager,5,3,2,2908,3,Yes,Hybrid,3,No,0
27,25–34,Female,Married,Engineering,DevOps,4,3,3,6588,3,No,Hybrid,2,No,0
22,Under 25,Female,Single,People & HR,Recruiter,2,1,4,9982,0,No,On-site,3,No,0
24,Under 25,Male,Married,Engineering,Software Engineer,2,2,3,11604,5,Yes,Hybrid,0,Yes,1
38,35–44,Male,Married,Engineering,DevOps,4,3,3,12565,0,No,Remote,1,No,0
33,25–34,Non-binary,Divorced,Engineering,Senior Engineer,2,3,3,4767,13,No,Hybrid,2,No,0
25,25–34,Male,Divorced,Engineering,Data Scientist,3,3,3,8839,6,No,Remote,1,No,0
33,25–34,Male,Single,Product & Design,Product Analyst,4,3,3,4859,0,No,Remote,1,No,0
27,25–34,Male,Married,Sales & Marketing,Account Manager,1,2,2,10142,2,No,On-site,1,No,0
33,25–34,Female,Single,Product & Design,UX Designer,4,3,1,2000,16,Yes,Hybrid,2,Yes,1
29,25–34,Male,Single,Product & Design,UX Designer,2,4,2,2823,1,No,Hybrid,2,Yes,1
27,25–34,Male,Single,Engineering,Senior Engineer,2,3,3,7492,4,Yes,Hybrid,2,Yes,1
35,35–44,Male,Married,Product & Design,UX Designer,2,2,3,8652,3,No,Hybrid,0,No,0
23,Under 25,Male,Single,Product & Design,Product Analyst,4,2,3,13222,0,No,Remote,1,Yes,1
38,35–44,Non-binary,Single,Product & Design,Product Analyst,4,2,3,10107,8,No,Hybrid,0,No,0
38,35–44,Male,Single,Engineering,Software Engineer,2,3,3,5785,3,No,Hybrid,1,No,0
42,35–44,Male,Married,Finance & Legal,Financial Analyst,3,3,4,9878,2,No,Remote,1,No,0
31,25–34,Female,Single,People & HR,Recruiter,2,4,3,2000,0,No,Hybrid,0,No,0
37,35–44,Female,Single,Engineering,Software Engineer,3,2,3,16896,4,No,Remote,1,No,0
38,35–44,Female,Married,Product & Design,UX Designer,3,3,2,14009,0,No,Hybrid,0,No,0
39,35–44,Female,Divorced,Finance & Legal,Legal Counsel,4,3,3,4444,2,No,On-site,3,No,0
29,25–34,Female,Single,Sales & Marketing,Sales Executive,5,1,2,14976,3,No,Remote,3,No,0
22,Under 25,Male,Married,Engineering,Data Scientist,3,4,2,5843,9,No,On-site,0,Yes,1
29,25–34,Female,Divorced,Sales & Marketing,Sales Executive,4,4,4,14986,4,No,Hybrid,0,No,0
29,25–34,Male,Divorced,Engineering,DevOps,3,3,3,12710,2,No,Hybrid,2,No,0
47,45+,Female,Single,People & HR,HR Specialist,5,3,3,9212,2,No,Hybrid,2,No,0
22,Under 25,Female,Single,People & HR,HR Manager,2,1,3,8084,0,No,On-site,2,Yes,1
22,Under 25,Female,Single,Sales & Marketing,Marketing Specialist,3,4,2,6020,5,No,Hybrid,2,No,0
27,25–34,Male,Married,People & HR,HR Specialist,3,2,1,9488,0,No,On-site,3,Yes,1
43,35–44,Non-binary,Married,Engineering,Data Scientist,1,1,3,6980,2,Yes,Remote,0,No,0
41,35–44,Male,Married,Engineering,Data Scientist,3,4,4,13226,2,No,Hybrid,2,No,0
36,35–44,Female,Single,Engineering,Data Scientist,5,2,2,11192,1,No,On-site,1,No,0
33,25–34,Male,Single,Engineering,Engineering Manager,3,4,4,10910,2,No,Hybrid,1,No,0
34,25–34,Male,Single,People & HR,Recruiter,1,3,3,2000,2,No,Hybrid,1,No,0
42,35–44,Male,Single,Sales & Marketing,Sales Executive,2,2,3,9235,0,No,On-site,0,Yes,1
33,25–34,Male,Married,Engineering,DevOps,3,1,3,11670,4,No,Hybrid,0,No,0
32,25–34,Male,Single,Engineering,Software Engineer,1,4,3,13430,5,No,Hybrid,2,No,0
22,Under 25,Female,Married,Sales & Marketing,Marketing Specialist,2,4,3,17000,8,No,On-site,2,No,0
26,25–34,Female,Married,Sales & Marketing,Sales Executive,3,4,3,11029,1,No,Remote,0,No,0
39,35–44,Female,Single,Sales & Marketing,Marketing Specialist,2,1,3,3864,0,No,Remote,0,Yes,1
33,25–34,Male,Married,Finance & Legal,Financial Analyst,2,1,4,11044,1,Yes,Remote,0,No,0
28,25–34,Male,Married,Engineering,DevOps,1,3,1,4471,4,No,Remote,1,Yes,1
31,25–34,Female,Married,Product & Design,UX Designer,2,2,3,6132,1,No,Remote,3,No,0
22,Under 25,Female,Single,Engineering,DevOps,2,3,3,10273,1,No,Hybrid,2,Yes,1
32,25–34,Female,Single,People & HR,HR Specialist,1,3,3,7291,0,Yes,On-site,2,Yes,1
22,Under 25,Male,Single,Engineering,Senior Engineer,2,2,2,4557,0,Yes,Hybrid,1,Yes,1
38,35–44,Female,Single,Engineering,Senior Engineer,2,2,3,14398,6,No,On-site,0,No,0
40,35–44,Female,Single,Product & Design,Product Analyst,2,4,3,19998,3,No,On-site,1,No,0
39,35–44,Male,Single,Engineering,Senior Engineer,4,3,3,12881,1,No,Hybrid,1,No,0
30,25–34,Female,Married,Product & Design,UX Designer,2,3,3,6520,7,No,Remote,1,No,0
22,Under 25,Female,Divorced,Finance & Legal,Financial Analyst,5,4,4,13757,5,No,Hybrid,1,Yes,1
34,25–34,Male,Single,Finance & Legal,Finance Manager,4,2,3,5309,0,No,Remote,2,No,0
45,45+,Female,Divorced,Engineering,Engineering Manager,2,3,4,5218,0,No,Remote,0,No,0
28,25–34,Female,Married,Product & Design,Product Manager,1,3,3,4782,4,No,Remote,1,Yes,1
28,25–34,Female,Divorced,Product & Design,UX Designer,1,4,3,9484,1,Yes,Remote,1,Yes,1
31,25–34,Female,Divorced,Engineering,Senior Engineer,2,4,1,7088,7,No,Hybrid,2,No,0
42,35–44,Female,Divorced,People & HR,Recruiter,2,2,3,6693,0,Yes,Remote,1,No,0
23,Under 25,Male,Married,Sales & Marketing,Sales Executive,2,3,3,7948,1,No,On-site,0,No,0
24,Under 25,Male,Single,Finance & Legal,Finance Manager,4,3,3,6748,7,No,On-site,0,Yes,1
26,25–34,Male,Married,People & HR,HR Specialist,2,3,3,2000,0,No,Remote,0,Yes,1
40,35–44,Male,Divorced,Product & Design,Product Analyst,5,2,2,13618,8,No,Hybrid,1,Yes,1
29,25–34,Male,Married,Engineering,Senior Engineer,2,2,3,9137,5,No,On-site,2,No,0
26,25–34,Male,Married,Product & Design,Product Analyst,2,1,4,6064,7,No,Hybrid,0,Yes,1
31,25–34,Male,Divorced,Sales & Marketing,Account Manager,1,3,4,9956,1,No,Hybrid,1,No,0
34,25–34,Female,Single,Product & Design,UX Designer,4,2,3,5418,5,No,Hybrid,1,No,0
22,Under 25,Female,Divorced,Engineering,Data Scientist,4,4,2,14238,1,Yes,Hybrid,0,No,0
22,Under 25,Male,Single,Finance & Legal,Financial Analyst,2,4,2,16266,3,No,On-site,1,No,0
50,45+,Male,Married,Sales & Marketing,Marketing Specialist,1,4,3,9260,4,No,Remote,1,No,0
32,25–34,Male,Single,Sales & Marketing,Account Manager,4,2,3,2000,1,No,On-site,1,No,0
44,35–44,Male,Divorced,Sales & Marketing,Account Manager,2,4,3,8091,1,No,Hybrid,1,No,0
22,Under 25,Female,Married,People & HR,HR Manager,4,4,4,6831,0,No,Hybrid,1,No,0
38,35–44,Male,Single,Sales & Marketing,Marketing Specialist,4,2,2,15347,6,No,On-site,1,No,0
35,35–44,Female,Single,Sales & Marketing,Sales Executive,4,2,3,10243,0,No,Hybrid,3,No,0
25,25–34,Non-binary,Single,Product & Design,Product Manager,1,4,4,11428,0,No,Hybrid,2,No,0
37,35–44,Male,Divorced,Finance & Legal,Finance Manager,1,1,1,4691,5,No,Hybrid,2,No,0
26,25–34,Male,Married,Product & Design,UX Designer,3,2,3,2000,3,No,Hybrid,0,Yes,1
22,Under 25,Male,Single,Product & Design,Product Manager,2,4,3,14737,3,No,Remote,2,Yes,1
25,25–34,Male,Divorced,Sales & Marketing,Sales Executive,4,2,2,11738,3,No,Hybrid,0,No,0
30,25–34,Female,Single,Finance & Legal,Financial Analyst,2,4,1,12583,4,Yes,Hybrid,1,Yes,1
38,35–44,Female,Single,Product & Design,UX Designer,3,3,3,11915,3,No,Remote,1,No,0
24,Under 25,Female,Divorced,Sales & Marketing,Account Manager,1,2,3,2000,0,No,Remote,0,Yes,1
29,25–34,Female,Divorced,Engineering,Engineering Manager,2,2,3,10933,1,Yes,Hybrid,0,Yes,1
23,Under 25,Female,Single,People & HR,Recruiter,4,3,2,6185,1,No,Hybrid,1,Yes,1
35,35–44,Female,Divorced,Engineering,DevOps,4,3,3,15756,3,No,Hybrid,3,No,0
35,35–44,Male,Single,Sales & Marketing,Marketing Specialist,2,2,3,17198,0,No,On-site,1,Yes,1
29,25–34,Male,Single,Product & Design,Product Analyst,2,3,2,2000,0,No,Hybrid,2,No,0
32,25–34,Male,Married,Sales & Marketing,Account Manager,1,3,4,15775,0,No,On-site,1,No,0
31,25–34,Female,Divorced,Engineering,Software Engineer,1,1,3,5850,0,No,Hybrid,0,No,0
44,35–44,Male,Married,Engineering,Senior Engineer,3,3,2,11077,2,Yes,Remote,1,No,0
41,35–44,Male,Single,Sales & Marketing,Sales Executive,3,3,3,14031,2,No,Hybrid,1,No,0
45,45+,Non-binary,Married,People & HR,HR Specialist,2,4,3,12671,4,No,Hybrid,0,No,0
24,Under 25,Male,Married,Sales & Marketing,Marketing Specialist,1,2,3,6990,5,No,Remote,0,No,0
33,25–34,Female,Married,Product & Design,UX Designer,1,3,3,6985,3,No,Hybrid,3,No,0
34,25–34,Female,Single,Product & Design,UX Designer,3,3,3,4706,3,No,Remote,1,No,0
40,35–44,Male,Single,Engineering,Senior Engineer,3,4,3,5582,0,No,Hybrid,0,No,0
26,25–34,Male,Single,People & HR,HR Specialist,4,4,2,12230,7,No,On-site,3,No,0
30,25–34,Male,Married,Engineering,Engineering Manager,2,1,3,14952,0,Yes,Hybrid,0,Yes,1
22,Under 25,Female,Single,Finance & Legal,Legal Counsel,3,3,4,2000,1,Yes,Hybrid,0,No,0
26,25–34,Female,Married,Engineering,Senior Engineer,3,1,3,15967,3,No,Hybrid,3,No,0
37,35–44,Female,Married,People & HR,HR Specialist,3,4,3,5801,0,No,Remote,1,No,0
38,35–44,Male,Married,Product & Design,UX Designer,3,2,2,4520,15,No,Remote,0,No,0
24,Under 25,Male,Single,Engineering,Engineering Manager,3,3,4,16739,10,No,Hybrid,3,No,0
22,Under 25,Female,Married,Sales & Marketing,Sales Executive,1,2,3,4497,0,No,Hybrid,3,Yes,1
29,25–34,Female,Single,Engineering,DevOps,1,3,4,7859,9,No,Remote,0,Yes,1
26,25–34,Male,Single,Engineering,Senior Engineer,1,3,4,11282,0,Yes,On-site,0,Yes,1
43,35–44,Female,Married,Sales & Marketing,Sales Executive,4,1,3,7778,2,No,Hybrid,1,No,0
27,25–34,Male,Single,Engineering,Data Scientist,3,1,4,15867,2,Yes,Hybrid,1,No,0
36,35–44,Female,Married,People & HR,HR Specialist,1,1,3,13517,0,No,Hybrid,1,No,0
37,35–44,Male,Married,Engineering,Senior Engineer,2,3,2,8870,3,Yes,On-site,1,No,0
36,35–44,Male,Divorced,Sales & Marketing,Account Manager,3,2,4,16372,2,Yes,On-site,0,No,0
25,25–34,Female,Single,Engineering,DevOps,1,1,4,19794,6,No,Hybrid,0,No,0
25,25–34,Female,Married,Finance & Legal,Finance Manager,4,4,3,9346,1,Yes,Remote,2,Yes,1
28,25–34,Male,Single,Product & Design,Product Analyst,2,4,4,12705,0,No,Hybrid,1,No,0
31,25–34,Male,Single,Engineering,Data Scientist,4,1,3,12307,5,No,Hybrid,0,No,0
26,25–34,Female,Married,People & HR,HR Specialist,4,3,3,9578,1,No,Hybrid,1,No,0
35,35–44,Male,Single,Engineering,Senior Engineer,2,1,3,6225,1,No,Remote,2,No,0
33,25–34,Female,Single,Engineering,DevOps,2,1,2,7160,5,No,On-site,2,No,0
39,35–44,Male,Single,People & HR,HR Manager,2,4,4,9837,2,Yes,On-site,0,No,0
29,25–34,Male,Married,People & HR,HR Manager,4,3,2,11978,1,No,Remote,0,No,0
40,35–44,Male,Married,Sales & Marketing,Sales Executive,5,4,4,11075,1,No,Hybrid,3,No,0
33,25–34,Female,Divorced,People & HR,HR Manager,4,3,3,11672,14,No,On-site,0,No,0
25,25–34,Male,Married,Sales & Marketing,Sales Executive,1,2,3,2000,1,Yes,Hybrid,0,Yes,1
42,35–44,Male,Single,Finance & Legal,Financial Analyst,3,1,2,9309,0,No,Hybrid,3,No,0
30,25–34,Female,Single,Engineering,Senior Engineer,5,3,3,8915,0,No,On-site,0,Yes,1
32,25–34,Female,Married,Sales & Marketing,Marketing Specialist,1,4,2,14764,3,No,Hybrid,0,No,0
43,35–44,Female,Divorced,Sales & Marketing,Marketing Specialist,4,1,4,17213,0,No,Hybrid,1,Yes,1
27,25–34,Male,Divorced,Sales & Marketing,Marketing Specialist,1,2,4,2000,2,No,Hybrid,1,No,0
34,25–34,Female,Married,Engineering,DevOps,4,3,2,7993,1,No,Hybrid,2,Yes,1
27,25–34,Male,Married,Product & Design,Product Manager,5,4,2,8192,0,No,Remote,2,Yes,1
40,35–44,Female,Single,Sales & Marketing,Sales Executive,3,3,2,9489,2,No,Hybrid,2,No,0
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,1,3,4,7365,3,Yes,On-site,1,No,0
30,25–34,Male,Married,Sales & Marketing,Sales Executive,2,3,1,19754,8,Yes,Remote,1,Yes,1
38,35–44,Male,Married,Engineering,Software Engineer,1,4,3,7973,1,Yes,Hybrid,0,No,0
40,35–44,Male,Married,Finance & Legal,Legal Counsel,2,1,3,6861,8,No,Remote,2,Yes,1
35,35–44,Male,Single,Engineering,DevOps,2,3,2,14247,0,No,Remote,1,No,0
22,Under 25,Non-binary,Married,People & HR,HR Specialist,3,2,1,2000,3,Yes,Hybrid,1,No,0
41,35–44,Male,Single,People & HR,HR Manager,4,3,2,9216,0,No,Hybrid,2,No,0
31,25–34,Male,Married,Product & Design,Product Manager,3,3,3,7947,5,Yes,Hybrid,2,No,0
29,25–34,Male,Single,Sales & Marketing,Marketing Specialist,3,4,3,7967,3,No,Hybrid,0,No,0
33,25–34,Female,Single,Engineering,Data Scientist,1,1,3,2000,0,No,Remote,2,Yes,1
36,35–44,Male,Married,Sales & Marketing,Marketing Specialist,1,4,3,12967,11,No,Remote,1,No,0
24,Under 25,Male,Married,People & HR,Recruiter,1,3,4,16099,0,Yes,Hybrid,0,Yes,1
34,25–34,Male,Single,Sales & Marketing,Sales Executive,2,4,3,5833,2,No,Hybrid,1,No,0
27,25–34,Non-binary,Single,Finance & Legal,Financial Analyst,4,2,4,16084,4,No,On-site,1,Yes,1
44,35–44,Male,Divorced,Engineering,Engineering Manager,3,3,3,7416,0,No,Hybrid,0,No,0
39,35–44,Female,Single,Finance & Legal,Financial Analyst,3,4,3,11190,0,No,Remote,2,Yes,1
32,25–34,Male,Divorced,Sales & Marketing,Sales Executive,2,2,4,13084,0,No,On-site,1,No,0
45,45+,Female,Single,Finance & Legal,Financial Analyst,4,3,2,2000,3,No,Remote,1,No,0
31,25–34,Female,Married,Engineering,Engineering Manager,4,3,3,11776,4,No,Hybrid,3,No,0
22,Under 25,Female,Single,Product & Design,UX Designer,1,3,3,12753,6,No,Hybrid,0,Yes,1
36,35–44,Female,Married,Engineering,Senior Engineer,4,4,4,10857,6,No,On-site,0,No,0
36,35–44,Male,Married,Engineering,Engineering Manager,2,2,3,17057,3,Yes,On-site,0,Yes,1
29,25–34,Female,Married,Finance & Legal,Financial Analyst,1,3,3,5902,2,No,Hybrid,2,No,0
35,35–44,Female,Single,Sales & Marketing,Marketing Specialist,3,4,3,9594,0,No,On-site,3,No,0
37,35–44,Non-binary,Single,Engineering,Engineering Manager,2,4,4,15846,0,No,Remote,1,No,0
30,25–34,Female,Married,Product & Design,UX Designer,2,2,3,12108,12,Yes,Hybrid,2,No,0
30,25–34,Non-binary,Single,Engineering,DevOps,5,2,3,2000,6,No,Hybrid,2,No,0
31,25–34,Non-binary,Single,Sales & Marketing,Account Manager,2,3,3,18306,0,No,Remote,0,No,0
29,25–34,Male,Married,Product & Design,Product Analyst,4,4,3,2000,0,No,Hybrid,1,No,0
30,25–34,Male,Single,Engineering,Software Engineer,2,1,3,6299,5,Yes,Remote,1,No,0
40,35–44,Female,Single,Engineering,Software Engineer,4,3,3,11575,1,No,Remote,1,No,0
35,35–44,Female,Single,Engineering,DevOps,2,4,3,2000,2,No,On-site,3,No,0
34,25–34,Male,Divorced,Engineering,Software Engineer,2,3,3,6553,9,No,On-site,1,No,0
24,Under 25,Female,Single,Engineering,Senior Engineer,3,4,3,5166,6,No,Remote,1,No,0
31,25–34,Male,Married,Product & Design,Product Manager,2,2,4,12586,1,No,On-site,1,No,0
32,25–34,Female,Single,People & HR,Recruiter,3,1,3,2431,0,No,Hybrid,0,No,0
30,25–34,Female,Married,Engineering,Data Scientist,4,4,3,4768,0,No,On-site,0,Yes,1
37,35–44,Male,Single,Engineering,Data Scientist,2,3,3,5788,5,No,Hybrid,1,Yes,1
22,Under 25,Female,Married,Sales & Marketing,Sales Executive,3,4,3,10800,4,No,Hybrid,0,Yes,1
27,25–34,Female,Single,Sales & Marketing,Account Manager,1,4,3,8843,6,No,Hybrid,2,No,0
22,Under 25,Male,Married,People & HR,Recruiter,2,4,3,8841,4,No,Remote,0,No,0
25,25–34,Male,Single,Sales & Marketing,Account Manager,1,3,3,12070,3,Yes,Hybrid,1,Yes,1
42,35–44,Non-binary,Married,Engineering,DevOps,2,1,3,2000,10,No,On-site,2,Yes,1
23,Under 25,Female,Married,Engineering,Data Scientist,1,1,3,2000,2,No,Remote,0,Yes,1
27,25–34,Non-binary,Single,Engineering,Senior Engineer,3,2,2,9664,1,No,On-site,0,Yes,1
41,35–44,Female,Single,Engineering,DevOps,3,3,2,10615,0,No,Hybrid,1,Yes,1
23,Under 25,Male,Single,People & HR,HR Specialist,1,1,3,9286,2,Yes,Hybrid,0,No,0
22,Under 25,Female,Single,People & HR,HR Specialist,4,2,3,4881,6,No,Remote,2,Yes,1
35,35–44,Female,Divorced,Product & Design,UX Designer,3,4,3,12888,3,No,On-site,1,Yes,1
39,35–44,Female,Married,Product & Design,Product Analyst,2,1,3,10865,0,No,Remote,0,Yes,1
34,25–34,Non-binary,Single,Engineering,Data Scientist,2,4,3,14219,1,No,On-site,0,No,0
22,Under 25,Male,Married,Engineering,Software Engineer,2,4,2,10846,1,No,Hybrid,2,No,0
32,25–34,Female,Single,Sales & Marketing,Marketing Specialist,4,3,3,2000,4,No,On-site,2,No,0
29,25–34,Female,Single,Engineering,Engineering Manager,3,3,3,19132,4,No,On-site,0,No,0
32,25–34,Male,Single,Sales & Marketing,Account Manager,2,1,3,7858,20,Yes,Remote,0,Yes,1
29,25–34,Female,Single,Engineering,DevOps,4,3,3,2000,3,No,On-site,1,Yes,1
27,25–34,Female,Single,Engineering,Data Scientist,5,2,3,10414,6,No,On-site,2,No,0
34,25–34,Female,Single,Sales & Marketing,Sales Executive,1,1,3,13573,5,No,Remote,1,Yes,1
24,Under 25,Male,Single,Sales & Marketing,Marketing Specialist,2,3,1,6254,2,No,Remote,0,No,0
27,25–34,Male,Married,Engineering,Engineering Manager,1,1,2,13756,2,Yes,Hybrid,1,Yes,1
33,25–34,Male,Married,People & HR,HR Manager,1,2,3,6812,3,Yes,Hybrid,2,No,0
33,25–34,Male,Married,Sales & Marketing,Sales Executive,4,3,3,7596,0,No,Remote,2,No,0
28,25–34,Male,Married,Sales & Marketing,Marketing Specialist,1,2,4,2000,0,Yes,On-site,1,Yes,1
39,35–44,Female,Single,Engineering,Data Scientist,3,2,4,17762,3,No,Remote,2,No,0
48,45+,Non-binary,Married,Engineering,DevOps,3,4,3,11975,0,No,On-site,0,Yes,1
22,Under 25,Female,Divorced,Engineering,Software Engineer,4,1,3,2547,1,No,Remote,1,Yes,1
27,25–34,Male,Single,Product & Design,Product Manager,5,4,4,17120,3,Yes,Remote,0,No,0
32,25–34,Female,Single,People & HR,Recruiter,2,2,2,9959,0,No,Remote,0,Yes,1
37,35–44,Non-binary,Single,Engineering,DevOps,5,3,3,13232,3,No,Hybrid,0,Yes,1
26,25–34,Male,Married,Engineering,Data Scientist,4,3,3,15716,0,No,Hybrid,0,Yes,1
