Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,JobLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,Education,MonthlyIncome,YearsAtCompany,NumCompaniesWorked,OverTime,DistanceFromHome,TrainingTimesLastYear,Attrition,AttritionBinary
31,25–34,Male,Married,Research & Development,Healthcare Representative,4,3,3,3,3,2,4143,11,5,No,12,5,No,0
39,35–44,Male,Married,Research & Development,Healthcare Representative,4,2,1,4,3,2,2757,14,7,No,11,1,Yes,1
43,35–44,Female,Married,Sales,Manager,3,1,3,3,3,1,5788,1,3,Yes,4,2,No,0
18,Under 25,Female,Divorced,Sales,Manager,1,4,3,3,3,2,2848,14,8,No,1,5,No,0
47,45+,Female,Married,Research & Development,Laboratory Technician,2,2,3,3,3,4,4830,2,7,No,1,2,Yes,1
33,25–34,Male,Married,Research & Development,Research Scientist,2,4,4,3,3,4,7876,4,9,No,3,5,No,0
40,35–44,Male,Divorced,Research & Development,Healthcare Representative,1,4,4,3,3,4,7893,0,9,No,1,3,No,0
47,45+,Male,Married,Sales,Sales Executive,4,4,1,3,4,3,2908,0,5,Yes,2,5,No,0
24,Under 25,Female,Divorced,Research & Development,Healthcare Representative,4,2,4,3,3,3,4549,7,6,No,4,4,No,0
30,25–34,Male,Married,Research & Development,Manager,2,2,1,1,3,4,10797,3,7,Yes,1,1,Yes,1
34,25–34,Male,Married,Research & Development,Manager,1,3,4,3,3,3,8485,1,1,Yes,1,3,No,0
29,25–34,Male,Single,Sales,Manager,1,1,2,2,3,4,14800,1,4,No,20,6,No,0
52,45+,Male,Married,Research & Development,Manager,2,2,2,2,3,3,11220,6,6,Yes,7,5,No,0
29,25–34,Female,Married,Sales,Sales Representative,1,2,1,4,3,4,11077,0,7,No,24,1,No,0
32,25–34,Female,Divorced,Sales,Sales Executive,2,1,1,1,3,3,1000,9,4,No,3,4,No,0
38,35–44,Female,Single,Human Resources,Human Resources,2,2,4,2,3,4,9555,0,2,No,10,6,Yes,1
26,25–34,Male,Married,Sales,Sales Representative,4,4,4,3,3,2,6287,1,5,No,2,2,No,0
33,25–34,Female,Single,Research & Development,Manager,1,1,3,3,3,3,4296,2,4,Yes,8,6,Yes,1
39,35–44,Female,Married,Research & Development,Manager,2,1,4,3,3,4,7172,3,7,Yes,1,0,Yes,1
34,25–34,Female,Divorced,Research & Development,Research Scientist,4,3,4,2,4,3,10280,2,8,No,1,1,No,0
36,35–44,Male,Married,Research & Development,Manager,2,4,2,2,3,4,8503,2,8,No,24,2,No,0
32,25–34,Male,Married,Sales,Sales Executive,1,2,1,2,3,3,2986,19,5,No,7,1,No,0
23,Under 25,Female,Married,Research & Development,Research Scientist,1,1,1,3,4,3,9469,6,3,No,23,1,No,0
39,35–44,Male,Single,Research & Development,Research Scientist,3,3,2,2,3,4,3949,0,3,Yes,3,1,Yes,1
52,45+,Female,Married,Sales,Sales Representative,3,4,2,4,3,3,7366,3,8,No,3,4,No,0
37,35–44,Female,Married,Research & Development,Healthcare Representative,4,4,1,3,3,3,5286,12,3,No,4,3,No,0
39,35–44,Male,Married,Sales,Sales Representative,1,3,1,2,3,3,5624,2,7,Yes,11,1,No,0
43,35–44,Male,Divorced,Sales,Sales Executive,3,2,1,3,4,2,9564,0,8,Yes,7,4,No,0
25,25–34,Male,Divorced,Research & Development,Manager,3,3,4,3,3,3,2339,8,4,Yes,23,0,Yes,1
52,45+,Female,Divorced,Sales,Sales Executive,1,1,1,3,4,1,14280,5,5,Yes,1,3,No,0
38,35–44,Female,Divorced,Research & Development,Manager,5,3,3,2,3,4,1000,5,2,No,11,4,No,0
51,45+,Male,Divorced,Research & Development,Healthcare Representative,2,4,3,3,4,4,4109,0,4,Yes,3,6,No,0
30,25–34,Male,Married,Research & Development,Research Scientist,4,4,3,3,3,2,7980,0,4,Yes,1,0,No,0
53,45+,Male,Single,Sales,Manager,4,2,1,4,4,4,8837,5,1,Yes,6,6,Yes,1
43,35–44,Female,Married,Sales,Sales Representative,2,1,2,2,4,3,6098,1,9,No,6,3,No,0
41,35–44,Male,Divorced,Sales,Manager,2,3,1,3,3,2,6270,4,5,No,1,4,No,0
39,35–44,Male,Single,Research & Development,Research Scientist,2,4,3,3,3,2,8142,4,8,Yes,2,0,No,0
34,25–34,Female,Single,Research & Development,Laboratory Technician,3,4,1,4,3,3,5575,2,6,No,4,4,No,0
47,45+,Male,Single,Sales,Manager,2,2,3,4,4,4,12072,17,7,Yes,4,0,No,0
38,35–44,Male,Married,Human Resources,Human Resources,3,2,4,2,3,3,9857,11,1,No,3,1,No,0
19,Under 25,Male,Married,Sales,Manager,1,3,3,2,3,3,9991,7,8,Yes,1,1,No,0
26,25–34,Male,Married,Research & Development,Manager,3,2,3,3,4,4,2635,0,2,No,1,3,No,0
35,35–44,Male,Single,Research & Development,Manager,2,4,2,2,3,4,6182,0,9,No,29,0,No,0
39,35–44,Female,Married,Research & Development,Laboratory Technician,1,3,4,3,3,3,5298,4,4,No,25,1,No,0
36,35–44,Female,Married,Research & Development,Healthcare Representative,3,4,2,2,3,4,2477,1,6,Yes,5,3,Yes,1
47,45+,Female,Single,Research & Development,Laboratory Technician,1,3,4,3,3,3,7940,22,3,No,29,2,No,0
19,Under 25,Female,Married,Research & Development,Laboratory Technician,1,4,4,4,3,4,4349,1,6,No,10,1,No,0
38,35–44,Male,Married,Research & Development,Laboratory Technician,1,2,3,4,3,3,9121,4,7,Yes,1,1,No,0
20,Under 25,Male,Married,Sales,Sales Executive,2,4,2,3,3,4,2219,2,9,No,1,5,No,0
43,35–44,Male,Married,Research & Development,Healthcare Representative,2,2,3,3,3,3,13376,6,9,Yes,22,4,No,0
36,35–44,Female,Single,Research & Development,Laboratory Technician,3,3,1,3,3,2,2914,0,3,Yes,8,2,No,0
40,35–44,Female,Divorced,Research & Development,Manager,3,2,1,2,3,3,7377,3,4,Yes,16,0,No,0
29,25–34,Male,Single,Research & Development,Manager,2,3,1,3,3,3,9667,1,2,No,20,3,No,0
48,45+,Male,Single,Research & Development,Laboratory Technician,2,2,1,3,3,4,4217,13,4,No,5,2,No,0
46,45+,Male,Divorced,Research & Development,Manager,1,2,3,2,3,3,9909,0,7,No,1,0,No,0
42,35–44,Male,Married,Research & Development,Laboratory Technician,3,4,4,3,3,4,1583,14,2,Yes,1,1,No,0
35,35–44,Female,Single,Sales,Manager,2,1,2,2,3,3,12308,10,4,No,1,6,No,0
42,35–44,Male,Single,Sales,Sales Executive,1,4,4,3,3,3,6556,2,9,Yes,1,5,No,0
30,25–34,Female,Divorced,Sales,Sales Executive,1,4,4,2,3,2,4114,9,0,No,4,6,No,0
44,35–44,Male,Married,Sales,Sales Representative,2,1,4,3,4,5,5303,0,1,No,1,3,No,0
51,45+,Female,Married,Research & Development,Laboratory Technician,3,4,4,2,3,4,9735,20,2,Yes,1,3,No,0
46,45+,Female,Married,Sales,Sales Representative,1,2,2,3,3,4,4162,4,0,No,5,2,No,0
30,25–34,Female,Single,Human Resources,Human Resources,1,1,1,3,3,3,3502,2,8,No,3,4,No,0
40,35–44,Male,Married,Research & Development,Laboratory Technician,1,3,3,3,4,3,5613,2,8,No,5,0,No,0
25,25–34,Male,Single,Sales,Sales Executive,4,4,3,3,3,2,1792,0,4,No,5,5,Yes,1
42,35–44,Male,Married,Research & Development,Manager,3,1,4,3,4,3,13782,27,3,No,9,5,No,0
41,35–44,Male,Single,Research & Development,Laboratory Technician,1,3,4,2,3,2,4234,0,4,No,24,6,No,0
20,Under 25,Female,Married,Research & Development,Manager,1,3,3,3,3,3,9826,6,3,No,1,2,No,0
26,25–34,Female,Married,Research & Development,Manager,4,4,2,2,3,3,7337,3,4,Yes,1,4,Yes,1
34,25–34,Male,Married,Research & Development,Laboratory Technician,1,1,1,2,3,3,2561,17,6,No,17,4,Yes,1
34,25–34,Male,Single,Sales,Manager,5,3,1,3,3,3,6476,1,7,No,6,4,No,0
26,25–34,Male,Married,Human Resources,Human Resources,2,3,3,2,3,4,9636,4,1,Yes,13,3,No,0
40,35–44,Female,Married,Human Resources,Manager,1,3,3,3,3,1,5746,3,3,Yes,2,0,No,0
39,35–44,Female,Married,Research & Development,Healthcare Representative,3,4,4,3,3,4,11272,7,7,No,15,0,No,0
35,35–44,Male,Married,Sales,Sales Executive,2,4,3,3,3,2,10586,0,6,No,23,6,No,0
30,25–34,Male,Married,Research & Development,Manager,5,1,4,3,3,1,10175,1,8,No,9,2,No,0
46,45+,Female,Married,Sales,Sales Representative,3,3,3,3,3,2,4661,1,4,Yes,1,1,No,0
51,45+,Female,Married,Sales,Manager,2,3,4,3,4,4,2180,8,5,No,20,2,No,0
32,25–34,Male,Divorced,Sales,Sales Executive,3,2,1,3,3,3,4045,1,7,Yes,14,0,No,0
31,25–34,Female,Single,Research & Development,Manager,3,3,4,3,3,4,7284,5,4,No,12,6,No,0
41,35–44,Female,Single,Research & Development,Healthcare Representative,2,2,3,3,3,3,8683,1,8,No,1,3,No,0
33,25–34,Male,Married,Research & Development,Manager,2,3,1,3,3,1,1000,11,3,Yes,14,2,No,0
35,35–44,Male,Divorced,Research & Development,Research Scientist,1,4,1,3,3,4,6467,17,7,No,1,6,No,0
43,35–44,Male,Divorced,Research & Development,Healthcare Representative,2,1,4,4,3,1,7132,4,2,No,2,1,No,0
19,Under 25,Male,Married,Research & Development,Manager,4,4,1,3,3,4,5389,2,4,No,7,5,No,0
48,45+,Male,Married,Research & Development,Manager,2,3,3,2,3,2,11665,1,7,No,2,2,Yes,1
37,35–44,Male,Married,Human Resources,Manager,2,3,2,1,3,3,8187,0,9,No,9,6,No,0
33,25–34,Male,Married,Sales,Sales Representative,3,4,3,1,3,4,11740,1,6,No,8,4,No,0
36,35–44,Male,Married,Research & Development,Healthcare Representative,1,2,4,2,3,5,5636,6,0,Yes,1,1,Yes,1
36,35–44,Male,Divorced,Research & Development,Laboratory Technician,2,3,2,2,3,3,10249,4,3,Yes,9,4,Yes,1
21,Under 25,Male,Married,Research & Development,Research Scientist,4,3,3,3,3,4,13040,17,1,Yes,23,3,Yes,1
50,45+,Female,Married,Research & Development,Research Scientist,2,2,4,3,3,2,11746,3,1,No,1,0,No,0
37,35–44,Female,Married,Research & Development,Healthcare Representative,2,4,4,3,4,4,2131,7,6,No,8,2,No,0
40,35–44,Male,Married,Research & Development,Healthcare Representative,2,4,4,2,3,3,5485,4,2,No,3,6,No,0
45,45+,Male,Married,Research & Development,Research Scientist,3,1,3,3,3,2,5119,4,2,No,5,2,No,0
27,25–34,Female,Married,Research & Development,Laboratory Technician,2,1,2,3,3,2,8457,1,5,No,3,4,No,0
41,35–44,Male,Single,Sales,Sales Executive,1,3,3,3,3,2,9245,3,5,No,3,4,No,0
34,25–34,Female,Single,Research & Development,Healthcare Representative,1,1,4,3,4,3,3144,3,0,No,1,0,No,0
44,35–44,Male,Married,Human Resources,Human Resources,3,3,1,4,4,2,6771,7,0,No,29,6,No,0
18,Under 25,Female,Divorced,Sales,Sales Executive,2,1,2,3,3,3,1000,16,5,No,8,2,No,0
36,35–44,Male,Single,Research & Development,Laboratory Technician,3,3,1,3,3,5,12267,2,6,Yes,6,6,No,0
31,25–34,Female,Married,Research & Development,Manager,3,1,3,2,3,1,4450,0,8,No,4,0,No,0
40,35–44,Female,Married,Research & Development,Research Scientist,2,2,4,3,3,3,6723,4,3,Yes,6,4,No,0
41,35–44,Female,Single,Sales,Manager,4,3,1,2,4,3,5261,4,9,Yes,4,5,No,0
30,25–34,Female,Divorced,Research & Development,Research Scientist,1,3,3,3,3,4,11084,1,5,No,4,6,No,0
30,25–34,Male,Divorced,Research & Development,Manager,1,4,4,3,3,3,1000,8,2,Yes,5,4,No,0
36,35–44,Male,Single,Sales,Sales Representative,3,4,2,2,3,3,6433,25,3,No,2,1,No,0
28,25–34,Male,Married,Sales,Sales Representative,1,2,4,2,3,3,6076,17,8,No,1,4,No,0
44,35–44,Male,Married,Human Resources,Human Resources,3,1,4,1,4,2,4685,1,0,No,7,4,No,0
33,25–34,Male,Divorced,Sales,Manager,5,4,4,1,3,1,13404,12,4,Yes,16,6,No,0
18,Under 25,Female,Single,Research & Development,Healthcare Representative,4,4,2,1,3,3,2950,7,6,No,1,5,No,0
33,25–34,Female,Single,Research & Development,Healthcare Representative,2,4,1,2,3,1,9587,3,2,No,1,0,No,0
27,25–34,Male,Married,Sales,Sales Representative,4,1,1,2,3,3,7925,4,1,No,2,1,No,0
22,Under 25,Male,Divorced,Research & Development,Research Scientist,1,4,4,2,4,2,11546,11,1,No,29,1,No,0
25,25–34,Male,Single,Research & Development,Research Scientist,2,2,4,4,4,3,3831,3,0,No,15,2,No,0
37,35–44,Female,Married,Research & Development,Laboratory Technician,2,4,3,3,4,2,3568,2,4,Yes,8,5,No,0
48,45+,Male,Single,Research & Development,Laboratory Technician,2,4,2,2,3,4,10884,4,2,No,23,3,No,0
39,35–44,Female,Divorced,Research & Development,Research Scientist,1,2,1,3,3,4,8201,5,6,No,5,2,No,0
31,25–34,Female,Single,Sales,Manager,4,4,3,3,3,2,1000,1,0,No,29,2,Yes,1
41,35–44,Female,Divorced,Research & Development,Manager,3,2,3,3,3,3,4342,13,8,Yes,3,2,Yes,1
32,25–34,Male,Married,Human Resources,Human Resources,3,4,4,3,3,3,8045,6,1,No,2,1,Yes,1
30,25–34,Male,Married,Sales,Sales Executive,1,2,3,3,3,1,9851,6,7,No,9,0,No,0
26,25–34,Female,Divorced,Research & Development,Laboratory Technician,2,4,2,3,3,3,3783,0,9,Yes,4,6,Yes,1
21,Under 25,Female,Divorced,Research & Development,Research Scientist,4,1,2,3,3,2,1000,5,3,No,8,4,Yes,1
33,25–34,Female,Married,Research & Development,Healthcare Representative,2,4,2,3,3,4,8592,0,5,Yes,3,1,No,0
38,35–44,Male,Single,Sales,Sales Representative,2,3,2,3,3,4,1618,0,8,No,8,4,No,0
36,35–44,Female,Married,Human Resources,Manager,4,3,1,3,4,3,1000,4,6,No,2,4,Yes,1
33,25–34,Male,Married,Research & Development,Manager,2,2,2,3,3,3,1000,3,7,No,1,3,Yes,1
28,25–34,Female,Married,Sales,Manager,2,4,1,3,3,4,9755,5,6,No,21,6,No,0
42,35–44,Female,Married,Sales,Sales Representative,2,2,1,3,4,4,7014,0,1,Yes,19,2,No,0
25,25–34,Female,Single,Sales,Sales Representative,2,3,4,3,3,5,5597,3,8,No,29,3,No,0
43,35–44,Female,Married,Research & Development,Research Scientist,3,2,2,1,3,2,12056,1,0,No,11,2,No,0
27,25–34,Male,Married,Research & Development,Manager,2,4,3,4,3,2,9049,26,1,Yes,10,1,No,0
30,25–34,Female,Single,Research & Development,Research Scientist,2,1,4,2,3,3,12965,4,2,No,7,4,Yes,1
23,Under 25,Female,Married,Research & Development,Research Scientist,2,2,3,3,3,3,1000,6,2,No,1,3,Yes,1
32,25–34,Male,Married,Sales,Sales Executive,1,2,4,3,4,1,6361,2,9,Yes,1,5,Yes,1
45,45+,Female,Married,Research & Development,Manager,2,3,1,2,3,1,1000,0,3,Yes,3,1,Yes,1
41,35–44,Male,Single,Research & Development,Healthcare Representative,1,2,4,3,3,4,5582,22,4,Yes,19,1,No,0
45,45+,Female,Married,Sales,Sales Executive,4,3,4,2,3,4,5505,2,5,No,1,5,Yes,1
41,35–44,Male,Single,Sales,Sales Executive,2,4,4,3,3,3,9006,3,0,No,23,2,No,0
27,25–34,Female,Married,Sales,Sales Executive,2,4,1,2,3,4,6682,6,7,No,6,4,No,0
34,25–34,Male,Married,Research & Development,Research Scientist,2,3,2,3,3,3,8993,0,5,No,11,2,No,0
29,25–34,Male,Married,Research & Development,Research Scientist,1,1,1,3,3,4,9313,9,9,No,1,2,No,0
48,45+,Male,Single,Research & Development,Research Scientist,2,4,3,4,3,3,15119,4,8,No,2,1,No,0
26,25–34,Male,Married,Research & Development,Healthcare Representative,4,1,4,4,3,1,5238,1,4,Yes,28,2,No,0
45,45+,Female,Divorced,Research & Development,Manager,2,4,2,2,3,3,2735,0,6,No,2,0,No,0
45,45+,Male,Single,Research & Development,Research Scientist,3,2,3,3,3,3,7484,1,3,No,3,5,No,0
53,45+,Female,Divorced,Research & Development,Laboratory Technician,1,3,4,2,3,3,3290,13,5,No,1,6,No,0
33,25–34,Female,Married,Sales,Sales Executive,1,2,3,1,3,1,12427,6,5,No,1,5,No,0
43,35–44,Female,Married,Sales,Sales Executive,3,4,4,2,3,5,5367,1,3,No,2,4,No,0
57,45+,Female,Single,Sales,Manager,2,1,4,4,4,2,4237,0,5,No,9,5,No,0
31,25–34,Male,Single,Sales,Manager,2,3,1,4,4,2,4614,7,7,Yes,5,2,No,0
23,Under 25,Male,Divorced,Research & Development,Healthcare Representative,2,1,3,2,3,3,9373,5,4,No,7,2,No,0
20,Under 25,Male,Married,Human Resources,Manager,1,4,2,2,3,3,5869,3,1,Yes,1,3,No,0
43,35–44,Male,Single,Sales,Sales Representative,2,4,3,2,3,3,3933,2,8,No,14,4,No,0
20,Under 25,Female,Married,Sales,Sales Representative,4,3,4,3,3,4,13161,1,3,Yes,13,4,Yes,1
33,25–34,Male,Single,Research & Development,Manager,1,3,4,3,3,3,3075,6,3,Yes,1,5,No,0
40,35–44,Female,Divorced,Human Resources,Human Resources,4,4,3,2,3,3,6642,21,6,No,4,2,No,0
38,35–44,Male,Married,Research & Development,Research Scientist,2,3,2,3,3,4,9109,1,9,No,1,0,No,0
40,35–44,Female,Divorced,Research & Development,Manager,2,3,2,3,3,1,1000,5,9,Yes,14,3,Yes,1
39,35–44,Male,Divorced,Sales,Sales Representative,1,3,3,4,3,3,8421,3,5,No,12,0,No,0
48,45+,Male,Single,Sales,Sales Executive,2,3,1,3,3,4,2279,3,3,No,20,2,No,0
28,25–34,Female,Married,Human Resources,Manager,1,1,3,3,3,1,9791,1,5,Yes,2,4,Yes,1
30,25–34,Male,Married,Human Resources,Manager,1,4,1,3,3,3,2649,10,2,No,5,4,Yes,1
30,25–34,Female,Married,Sales,Sales Executive,5,3,2,3,3,4,9271,3,6,No,1,6,No,0
44,35–44,Male,Divorced,Human Resources,Human Resources,3,1,2,3,4,3,10923,4,5,No,4,0,No,0
45,45+,Male,Married,Research & Development,Laboratory Technician,3,4,4,3,3,3,9945,2,2,No,6,6,No,0
41,35–44,Female,Single,Research & Development,Healthcare Representative,1,2,4,4,4,5,7505,1,0,No,1,6,Yes,1
47,45+,Male,Divorced,Research & Development,Research Scientist,4,1,2,2,3,2,5574,0,9,No,11,1,Yes,1
26,25–34,Female,Single,Research & Development,Research Scientist,2,3,1,1,3,1,4194,7,4,Yes,7,2,No,0
52,45+,Male,Single,Research & Development,Manager,4,4,3,3,3,4,12384,1,9,Yes,15,4,No,0
50,45+,Female,Married,Research & Development,Healthcare Representative,1,4,2,3,3,4,3702,7,1,No,2,5,Yes,1
43,35–44,Male,Divorced,Sales,Manager,2,4,3,3,3,3,2351,2,6,No,21,1,No,0
53,45+,Male,Married,Sales,Manager,5,4,4,4,3,3,9161,3,6,No,29,4,No,0
22,Under 25,Male,Single,Research & Development,Healthcare Representative,2,1,3,3,3,4,3315,3,3,Yes,22,5,No,0
32,25–34,Male,Married,Research & Development,Healthcare Representative,4,2,3,2,3,4,2699,2,5,Yes,13,4,Yes,1
30,25–34,Male,Married,Sales,Sales Representative,2,4,3,3,3,2,1000,0,0,No,15,1,No,0
43,35–44,Female,Married,Research & Development,Healthcare Representative,2,2,4,3,4,1,4568,2,1,No,7,0,No,0
27,25–34,Female,Single,Human Resources,Human Resources,4,3,4,2,3,3,6169,6,5,Yes,1,2,No,0
43,35–44,Male,Married,Sales,Manager,2,3,3,2,3,4,7472,6,1,No,10,6,No,0
49,45+,Male,Divorced,Research & Development,Laboratory Technician,3,2,2,1,3,4,10305,2,3,No,11,1,No,0
43,35–44,Male,Single,Research & Development,Healthcare Representative,1,4,3,3,3,5,8607,3,3,No,29,1,No,0
39,35–44,Male,Single,Research & Development,Laboratory Technician,1,3,1,4,3,4,5736,1,9,No,7,6,No,0
28,25–34,Male,Divorced,Sales,Sales Representative,1,3,3,3,3,3,5707,1,8,No,2,4,No,0
29,25–34,Male,Married,Research & Development,Manager,2,4,3,4,3,3,8540,0,9,No,10,5,No,0
48,45+,Female,Divorced,Research & Development,Manager,3,3,1,2,3,4,11590,13,6,No,29,6,No,0
44,35–44,Female,Single,Human Resources,Human Resources,2,1,2,4,3,4,7005,1,6,No,1,1,No,0
36,35–44,Male,Single,Research & Development,Research Scientist,2,3,3,3,4,3,4623,1,0,No,3,2,No,0
33,25–34,Male,Married,Research & Development,Healthcare Representative,3,4,4,3,3,1,2528,1,4,No,7,6,No,0
18,Under 25,Female,Married,Research & Development,Manager,1,4,3,4,3,4,1000,0,2,No,1,6,No,0
27,25–34,Male,Married,Research & Development,Laboratory Technician,4,4,4,3,3,3,9165,6,2,No,1,0,No,0
54,45+,Female,Married,Research & Development,Laboratory Technician,4,4,2,4,3,3,8811,0,5,No,3,5,Yes,1
25,25–34,Female,Single,Sales,Sales Representative,1,2,3,4,3,3,8809,0,3,No,18,0,No,0
38,35–44,Male,Married,Human Resources,Human Resources,1,4,3,3,3,3,5985,6,7,Yes,1,0,No,0
46,45+,Male,Married,Research & Development,Laboratory Technician,1,4,3,3,3,2,12127,2,3,Yes,5,2,No,0
25,25–34,Female,Married,Research & Development,Research Scientist,3,2,1,2,4,4,4563,7,7,No,12,4,No,0
38,35–44,Female,Married,Sales,Sales Executive,1,1,3,3,3,2,10321,4,3,No,27,5,No,0
45,45+,Male,Married,Research & Development,Healthcare Representative,3,4,2,3,4,2,6345,1,2,No,29,5,No,0
37,35–44,Female,Married,Research & Development,Laboratory Technician,2,4,2,3,3,3,4066,6,4,No,4,6,No,0
60,45+,Male,Single,Research & Development,Laboratory Technician,3,4,4,3,3,4,8870,0,4,No,27,2,No,0
21,Under 25,Male,Married,Sales,Manager,3,4,1,4,3,5,8138,4,9,No,1,5,No,0
46,45+,Female,Single,Research & Development,Healthcare Representative,4,3,2,1,3,4,7927,3,9,Yes,12,1,No,0
35,35–44,Female,Married,Human Resources,Human Resources,1,3,3,3,3,5,6825,1,0,No,9,3,No,0
43,35–44,Female,Divorced,Sales,Sales Representative,1,3,4,4,3,2,6348,5,7,No,2,6,No,0
40,35–44,Female,Married,Human Resources,Human Resources,1,1,3,3,3,1,16053,12,7,Yes,6,3,No,0
30,25–34,Male,Single,Research & Development,Research Scientist,2,4,4,2,3,3,11237,40,7,No,1,3,No,0
39,35–44,Male,Divorced,Research & Development,Research Scientist,2,3,4,2,3,2,9391,5,9,No,18,0,No,0
20,Under 25,Male,Single,Research & Development,Research Scientist,5,3,2,1,3,4,6947,3,3,Yes,3,5,No,0
